Las columnas son: 
Iteración 	Energía Potencial	Energia Cínetica	Energia Mecanica total
555 	1666204.8 	43876858.4 	45543063.2 	
556 	1653994.2 	43871796.6 	45525790.9 	
557 	1645424.5 	43861862.0 	45507286.5 	
558 	1635086.0 	43852823.2 	45487909.2 	
559 	1626139.6 	43842576.2 	45468715.7 	
560 	1618286.0 	43833749.8 	45452035.9 	
561 	1611573.4 	43826364.7 	45437938.2 	
562 	1603485.1 	43816920.9 	45420406.0 	
563 	1595286.9 	43808267.9 	45403554.8 	
564 	1587295.9 	43799603.4 	45386899.3 	
565 	1579263.3 	43791289.1 	45370552.4 	
566 	1569466.2 	43782108.6 	45351574.9 	
567 	1560053.4 	43771362.3 	45331415.7 	
568 	1552144.1 	43762220.0 	45314364.0 	
569 	1542733.4 	43754082.6 	45296816.0 	
570 	1533582.9 	43743047.1 	45276630.0 	
571 	1525544.6 	43734471.7 	45260016.3 	
572 	1517538.9 	43725410.8 	45242949.7 	
573 	1509734.5 	43716914.9 	45226649.5 	
574 	1502186.6 	43708191.3 	45210377.9 	
575 	1494927.7 	43700645.0 	45195572.7 	
576 	1486141.1 	43689845.4 	45175986.6 	
577 	1478669.6 	43680059.3 	45158728.9 	
578 	1473013.3 	43672412.0 	45145425.4 	
579 	1466749.7 	43667980.7 	45134730.4 	
580 	1460601.7 	43659252.0 	45119853.7 	
581 	1465964.6 	43653512.9 	45119477.5 	
582 	1442039.0 	43858406.5 	45300445.5 	
583 	1433532.0 	43848405.2 	45281937.2 	
584 	1424889.3 	43838354.2 	45263243.5 	
585 	1416970.6 	43829912.5 	45246883.0 	
586 	1409676.3 	43820908.3 	45230584.7 	
587 	1404132.1 	43813996.4 	45218128.4 	
588 	1396427.0 	43803896.8 	45200323.9 	
589 	1389788.5 	43797398.3 	45187186.8 	
590 	1387752.4 	43788210.0 	45175962.3 	
591 	1372931.3 	43873310.8 	45246242.1 	
592 	1365394.9 	43864945.1 	45230340.0 	
593 	1357909.6 	43856772.0 	45214681.6 	
594 	1350831.0 	43849237.4 	45200068.4 	
595 	1344139.7 	43841877.1 	45186016.8 	
596 	1338115.2 	43835537.3 	45173652.5 	
597 	1329502.9 	43827474.9 	45156977.8 	
598 	1322428.1 	43819253.7 	45141681.8 	
599 	1316545.6 	43812129.1 	45128674.6 	
600 	1309531.9 	43807180.8 	45116712.7 	
601 	1303857.6 	43800413.2 	45104270.8 	
602 	1306848.7 	43795103.2 	45101951.9 	
603 	1290212.2 	44429105.3 	45719317.4 	
604 	1282290.9 	44424403.7 	45706694.7 	
605 	1274788.5 	44416047.9 	45690836.4 	
606 	1267783.1 	44408935.8 	45676718.9 	
607 	1260671.4 	44401477.6 	45662148.9 	
608 	1253622.7 	44394125.0 	45647747.7 	
609 	1246609.3 	44386840.5 	45633449.9 	
610 	1239555.9 	44379491.4 	45619047.3 	
611 	1232753.0 	44372247.8 	45605000.8 	
612 	1226227.1 	44365308.9 	45591535.9 	
613 	1219904.6 	44358619.7 	45578524.3 	
614 	1213735.0 	44352101.5 	45565836.5 	
615 	1207795.0 	44345777.4 	45553572.4 	
616 	1202204.0 	44339748.5 	45541952.5 	
617 	1197217.2 	44334147.1 	45531364.3 	
618 	1192571.9 	44329457.6 	45522029.6 	
619 	1188049.7 	44323116.5 	45511166.2 	
620 	1185624.1 	44318525.6 	45504149.7 	
621 	1174150.8 	44348713.5 	45522864.3 	
622 	1168220.7 	44342073.8 	45510294.5 	
623 	1162763.3 	44336158.0 	45498921.3 	
624 	1157685.3 	44330695.1 	45488380.4 	
625 	1152922.8 	44325607.3 	45478530.0 	
626 	1148286.3 	44320763.8 	45469050.2 	
627 	1143580.7 	44315905.9 	45459486.6 	
628 	1138664.3 	44310876.0 	45449540.4 	
629 	1133703.5 	44305644.7 	45439348.2 	
630 	1128954.8 	44300578.6 	45429533.4 	
631 	1124449.0 	44295781.4 	45420230.4 	
632 	1120193.6 	44291231.7 	45411425.3 	
633 	1116274.3 	44286959.6 	45403233.9 	
634 	1113088.2 	44283104.5 	45396192.7 	
635 	1109353.1 	44280709.3 	45390062.4 	
636 	1105395.5 	44274503.3 	45379898.8 	
637 	1104904.6 	44270295.5 	45375200.2 	
638 	1096961.6 	44300552.8 	45397514.5 	
639 	1094116.8 	44297329.1 	45391445.9 	
640 	1091189.4 	44294652.4 	45385841.8 	
641 	1086745.1 	44290102.4 	45376847.5 	
642 	1082004.4 	44284015.5 	45366019.9 	
643 	1077824.8 	44279210.6 	45357035.4 	
644 	1073884.9 	44274987.8 	45348872.7 	
645 	1069945.4 	44270868.8 	45340814.3 	
646 	1065980.4 	44266708.5 	45332688.8 	
647 	1062043.2 	44262572.8 	45324616.0 	
648 	1058184.8 	44258502.5 	45316687.2 	
649 	1054533.3 	44254567.9 	45309101.2 	
650 	1051236.8 	44250950.7 	45302187.5 	
651 	1047580.6 	44247531.3 	45295112.0 	
652 	1043948.2 	44243421.5 	45287369.7 	
653 	1040483.4 	44239798.2 	45280281.5 	
654 	1036436.3 	44235701.7 	45272138.0 	
655 	1032210.2 	44230971.3 	45263181.5 	
656 	1028233.1 	44226577.9 	45254811.0 	
657 	1024501.1 	44222553.4 	45247054.5 	
658 	1020907.3 	44218759.8 	45239667.0 	
659 	1017334.6 	44215045.6 	45232380.2 	
660 	1013775.7 	44211325.7 	45225101.4 	
661 	1010303.8 	44207665.8 	45217969.7 	
662 	1006968.9 	44204132.5 	45211101.4 	
663 	1003821.7 	44200760.7 	45204582.5 	
664 	1001024.5 	44197621.4 	45198645.9 	
665 	999503.7 	44195024.8 	45194528.5 	
666 	994679.7 	44195945.1 	45190624.7 	
667 	991658.2 	44192153.7 	45183811.9 	
668 	988615.0 	44189392.3 	45178007.2 	
669 	985196.4 	44185640.3 	45170836.6 	
670 	982113.5 	44182286.3 	45164399.8 	
671 	979230.9 	44179224.7 	45158455.6 	
672 	976471.8 	44176318.0 	45152789.8 	
673 	973808.8 	44173519.1 	45147327.8 	
674 	971232.2 	44170811.0 	45142043.2 	
675 	968740.3 	44168188.5 	45136928.8 	
676 	966337.3 	44165651.6 	45131988.9 	
677 	964039.3 	44163207.2 	45127246.5 	
678 	961897.6 	44160880.5 	45122778.1 	
679 	960099.6 	44158752.2 	45118851.7 	
680 	959677.0 	44157180.6 	45116857.6 	
681 	955167.9 	44159788.4 	45114956.2 	
682 	952686.6 	44156886.2 	45109572.8 	
683 	950327.8 	44154417.5 	45104745.2 	
684 	947943.4 	44151934.3 	45099877.7 	
685 	945580.9 	44149445.8 	45095026.7 	
686 	943295.2 	44147022.3 	45090317.4 	
687 	941094.2 	44144694.4 	45085788.6 	
688 	938934.9 	44142439.8 	45081374.7 	
689 	936734.7 	44140181.7 	45076916.4 	
690 	934473.8 	44137845.2 	45072319.0 	
691 	932217.5 	44135480.6 	45067698.1 	
692 	930013.8 	44133158.6 	45063172.4 	
693 	927879.5 	44130906.1 	45058785.5 	
694 	925818.7 	44128728.0 	45054546.7 	
695 	923844.3 	44126626.6 	45050470.9 	
696 	922011.5 	44124625.2 	45046636.7 	
697 	920565.4 	44122819.0 	45043384.4 	
698 	920384.4 	44121736.6 	45042121.0 	
699 	915963.4 	44122658.7 	45038622.2 	
700 	913666.1 	44119922.2 	45033588.3 	
701 	911619.5 	44117711.1 	45029330.6 	
702 	909685.7 	44115649.9 	45025335.6 	
703 	907854.9 	44113691.7 	45021546.6 	
704 	906158.4 	44111847.8 	45018006.2 	
705 	904710.9 	44110171.9 	45014882.8 	
706 	903933.9 	44108870.6 	45012804.5 	
707 	901696.7 	44108592.2 	45010288.9 	
708 	899387.4 	44105224.8 	45004612.2 	
709 	897483.3 	44103050.3 	45000533.6 	
710 	895728.9 	44101162.5 	44996891.4 	
711 	894038.3 	44099377.4 	44993415.8 	
712 	892387.9 	44097641.2 	44990029.1 	
713 	890780.0 	44095946.3 	44986726.3 	
714 	889218.8 	44094298.6 	44983517.4 	
715 	887701.8 	44092698.6 	44980400.4 	
716 	886222.2 	44091140.4 	44977362.6 	
717 	884774.8 	44089616.9 	44974391.7 	
718 	883359.2 	44088124.6 	44971483.9 	
719 	881981.8 	44086666.4 	44968648.2 	
720 	880656.5 	44085252.3 	44965908.7 	
721 	879403.5 	44083900.0 	44963303.5 	
722 	878246.7 	44082632.2 	44960878.9 	
723 	877212.7 	44081473.4 	44958686.1 	
724 	876329.3 	44080450.5 	44956779.8 	
725 	875608.2 	44079585.2 	44955193.4 	
726 	875025.4 	44078856.5 	44953881.9 	
727 	874909.5 	44078253.0 	44953162.4 	
728 	873750.9 	44078864.4 	44952615.2 	
729 	872156.3 	44075684.1 	44947840.3 	
730 	870999.3 	44073996.9 	44944996.2 	
731 	870161.7 	44072820.0 	44942981.7 	
732 	869730.6 	44072001.8 	44941732.4 	
733 	869960.2 	44071689.1 	44941649.3 	
734 	870516.4 	44072146.9 	44942663.3 	
735 	866175.6 	44072082.0 	44938257.6 	
736 	864674.2 	44070099.4 	44934773.6 	
737 	863454.2 	44068674.8 	44932129.0 	
738 	862338.9 	44067429.9 	44929768.8 	
739 	861265.2 	44066240.0 	44927505.1 	
740 	860246.6 	44065084.7 	44925331.3 	
741 	859326.0 	44064012.0 	44923338.0 	
742 	858493.1 	44063047.9 	44921541.0 	
743 	857678.5 	44062120.0 	44919798.5 	
744 	856925.4 	44061186.8 	44918112.2 	
745 	856349.1 	44060397.5 	44916746.7 	
746 	855901.6 	44059812.4 	44915713.9 	
747 	855201.9 	44059184.0 	44914385.9 	
748 	854440.8 	44058167.4 	44912608.2 	
749 	854276.0 	44057450.9 	44911726.9 	
750 	854111.6 	44057916.1 	44912027.7 	
751 	852534.5 	44054593.5 	44907128.1 	
752 	851334.6 	44052291.8 	44903626.4 	
753 	850952.5 	44050851.1 	44901803.6 	
754 	850362.3 	44051276.2 	44901638.5 	
755 	855880.4 	44048733.2 	44904613.6 	
756 	846783.6 	44340058.2 	45186841.8 	
757 	844815.8 	44340085.7 	45184901.5 	
758 	843074.6 	44337259.5 	45180334.0 	
759 	841407.8 	44335190.6 	45176598.4 	
760 	840355.7 	44333868.8 	45174224.5 	
761 	838993.3 	44332684.3 	45171677.6 	
762 	837609.5 	44331049.9 	45168659.4 	
763 	836457.0 	44329703.3 	45166160.3 	
764 	835421.7 	44328528.8 	45163950.5 	
765 	834592.3 	44327459.4 	45162051.7 	
766 	833833.6 	44326659.3 	45160492.9 	
767 	832647.9 	44325154.9 	45157802.8 	
768 	832145.5 	44323551.1 	45155696.6 	
769 	830287.8 	44323824.0 	45154111.8 	
770 	828594.7 	44320789.9 	45149384.6 	
771 	827306.3 	44319125.6 	45146431.9 	
772 	826128.0 	44317798.9 	45143926.9 	
773 	824941.9 	44316512.8 	45141454.7 	
774 	823818.3 	44315242.9 	45139061.1 	
775 	822847.9 	44314093.6 	45136941.5 	
776 	822128.5 	44313130.2 	45135258.8 	
777 	822180.5 	44312499.6 	45134680.2 	
778 	821065.4 	44313787.5 	45134852.9 	
779 	819679.7 	44310792.9 	45130472.6 	
780 	818720.6 	44309326.4 	45128047.0 	
781 	818103.1 	44308342.7 	45126445.8 	
782 	818063.4 	44307758.2 	45125821.7 	
783 	825611.0 	44308100.6 	45133711.6 	
784 	815951.3 	44629517.2 	45445468.5 	
785 	814373.5 	44626495.1 	45440868.6 	
786 	813117.1 	44624799.6 	45437916.6 	
787 	811841.0 	44623429.4 	45435270.4 	
788 	810602.2 	44621987.7 	45432589.9 	
789 	809518.9 	44620712.5 	45430231.3 	
790 	808540.4 	44619552.1 	45428092.5 	
791 	807794.2 	44618488.0 	45426282.1 	
792 	807925.9 	44617753.0 	45425678.9 	
793 	813503.8 	44618863.5 	45432367.3 	
794 	803542.1 	44644016.2 	45447558.3 	
795 	801487.1 	44640300.2 	45441787.3 	
796 	801025.6 	44638647.6 	45439673.2 	
797 	797455.1 	44639316.3 	45436771.4 	
798 	795842.1 	44637138.3 	45432980.5 	
799 	794617.1 	44635684.5 	45430301.6 	
800 	793578.2 	44634494.3 	45428072.5 	
801 	792645.2 	44633433.9 	45426079.2 	
802 	791762.4 	44632434.2 	45424196.6 	
803 	790886.4 	44631448.7 	45422335.1 	
804 	789988.2 	44630424.2 	45420412.4 	
805 	789228.6 	44629394.1 	45418622.7 	
806 	789168.1 	44628663.4 	45417831.5 	
807 	789382.9 	44629414.0 	45418796.9 	
808 	788003.2 	44626949.2 	45414952.4 	
809 	785940.9 	44624261.1 	45410202.0 	
810 	784449.4 	44622020.5 	45406469.9 	
811 	783879.1 	44620686.4 	45404565.5 	
812 	782991.0 	44620494.7 	45403485.8 	
813 	784135.1 	44617929.3 	45402064.4 	
814 	779006.8 	44632994.5 	45412001.3 	
815 	777747.0 	44631499.6 	45409246.6 	
816 	776428.3 	44630127.0 	45406555.3 	
817 	775069.4 	44628573.1 	45403642.6 	
818 	773828.4 	44627162.5 	45400990.9 	
819 	772682.8 	44625907.5 	45398590.3 	
820 	771583.5 	44624732.5 	45396316.0 	
821 	770504.3 	44623589.6 	45394094.0 	
822 	769451.7 	44622467.2 	45391918.9 	
823 	768449.5 	44621385.5 	45389835.0 	
824 	767514.6 	44620367.6 	45387882.2 	
825 	766652.4 	44619423.9 	45386076.2 	
826 	765859.8 	44618554.5 	45384414.3 	
827 	765124.3 	44617751.9 	45382876.1 	
828 	764422.0 	44616996.7 	45381418.7 	
829 	763728.6 	44616260.8 	45379989.3 	
830 	763035.9 	44615526.2 	45378562.1 	
831 	762342.8 	44614791.7 	45377134.5 	
832 	761642.5 	44614053.6 	45375696.1 	
833 	760928.5 	44613303.0 	45374231.6 	
834 	760201.8 	44612536.8 	45372738.6 	
835 	759470.8 	44611760.4 	45371231.2 	
836 	758746.6 	44610984.7 	45369731.3 	
837 	758037.9 	44610220.5 	45368258.4 	
838 	757350.8 	44609474.7 	45366825.6 	
839 	756692.1 	44608753.2 	45365445.3 	
840 	756071.8 	44608063.8 	45364135.6 	
841 	755504.9 	44607419.3 	45362924.2 	
842 	755016.1 	44606837.6 	45361853.7 	
843 	754675.1 	44606354.2 	45361029.2 	
844 	754946.0 	44606103.7 	45361049.7 	
845 	755066.1 	44607533.2 	45362599.3 	
846 	753544.8 	44603256.8 	45356801.6 	
847 	752721.9 	44602022.6 	45354744.5 	
848 	752146.6 	44601269.6 	45353416.2 	
849 	751706.1 	44600694.0 	45352400.1 	
850 	751303.4 	44600215.6 	45351519.0 	
851 	750630.5 	44599633.7 	45350264.3 	
852 	749592.8 	44598559.8 	45348152.6 	
853 	748542.5 	44597328.2 	45345870.6 	
854 	747650.6 	44596250.7 	45343901.3 	
855 	746977.5 	44595382.4 	45342359.9 	
856 	746727.9 	44594787.4 	45341515.3 	
857 	749077.0 	44594948.1 	45344025.1 	
858 	744663.8 	44610297.9 	45354961.8 	
859 	743915.2 	44609515.4 	45353430.6 	
860 	743075.7 	44608550.0 	45351625.6 	
861 	742494.5 	44607762.1 	45350256.5 	
862 	742219.5 	44607281.5 	45349501.0 	
863 	742418.7 	44607144.6 	45349563.3 	
864 	743012.4 	44607700.0 	45350712.4 	
865 	741704.4 	44606810.2 	45348514.6 	
866 	740451.0 	44604831.8 	45345282.8 	
867 	739575.9 	44603662.7 	45343238.6 	
868 	738874.3 	44602830.3 	45341704.6 	
869 	738270.0 	44602115.8 	45340385.8 	
870 	737722.4 	44601500.2 	45339222.6 	
871 	737216.7 	44600895.5 	45338112.2 	
872 	736958.5 	44600395.4 	45337353.8 	
873 	737587.4 	44600322.6 	45337910.1 	
874 	735841.4 	44601903.8 	45337745.2 	
875 	734797.4 	44600021.1 	45334818.5 	
876 	734191.6 	44599184.8 	45333376.5 	
877 	733817.2 	44598654.8 	45332471.9 	
878 	733621.2 	44598329.8 	45331951.0 	
879 	733563.2 	44598160.7 	45331724.0 	
880 	733571.8 	44598093.3 	45331665.1 	
881 	733456.7 	44597988.1 	45331444.8 	
882 	733027.6 	44597571.3 	45330598.9 	
883 	732300.7 	44596702.9 	45329003.6 	
884 	731512.5 	44595589.3 	45327101.8 	
885 	730817.8 	44594582.0 	45325399.9 	
886 	730266.6 	44593741.6 	45324008.2 	
887 	729949.0 	44593085.8 	45323034.8 	
888 	730294.7 	44592713.5 	45323008.2 	
889 	729443.7 	44593802.8 	45323246.5 	
890 	728824.9 	44591443.3 	45320268.2 	
891 	729966.5 	44590762.5 	45320729.0 	
892 	728464.0 	44594926.3 	45323390.3 	
893 	727167.3 	44590362.3 	45317529.6 	
894 	749828.0 	44589356.7 	45339184.8 	
895 	721329.2 	64734123.6 	65455452.7 	
896 	718198.1 	64729994.7 	65448192.8 	
897 	716095.1 	64727356.4 	65443451.5 	
898 	714555.3 	64725495.7 	65440051.0 	
899 	713327.8 	64724051.3 	65437379.1 	
900 	712404.0 	64722928.7 	65435332.8 	
901 	711737.7 	64722079.7 	65433817.4 	
902 	711337.1 	64721493.3 	65432830.4 	
903 	711196.7 	64721176.2 	65432372.9 	
904 	711458.9 	64721140.4 	65432599.3 	
905 	712042.5 	64721538.1 	65433580.6 	
906 	712149.2 	64721749.6 	65433898.8 	
907 	710943.0 	64719240.2 	65430183.2 	
908 	712108.5 	64717112.2 	65429220.7 	
909 	708589.2 	64727082.4 	65435671.5 	
910 	709125.4 	64726650.1 	65435775.6 	
911 	714138.4 	64728326.5 	65442464.9 	
912 	708953.3 	64782022.3 	65490975.6 	
913 	713770.5 	64783766.8 	65497537.3 	
914 	702748.7 	65133473.5 	65836222.2 	
915 	701450.8 	65131931.0 	65833381.8 	
916 	700224.5 	65130675.3 	65830899.8 	
917 	698987.6 	65129340.3 	65828327.9 	
918 	697924.8 	65128121.8 	65826046.6 	
919 	697053.1 	65127104.6 	65824157.7 	
920 	696147.0 	65126250.2 	65822397.2 	
921 	695085.3 	65125107.9 	65820193.2 	
922 	694130.8 	65124043.5 	65818174.3 	
923 	693255.0 	65123047.2 	65816302.1 	
924 	692450.4 	65122169.8 	65814620.2 	
925 	691735.0 	65121247.5 	65812982.5 	
926 	691651.6 	65120719.7 	65812371.3 	
927 	691725.7 	65120969.4 	65812695.1 	
928 	691410.1 	65120306.3 	65811716.4 	
929 	690531.3 	65118669.7 	65809201.0 	
930 	689364.4 	65116875.6 	65806240.0 	
931 	688101.4 	65114835.8 	65802937.2 	
932 	688023.2 	65113200.7 	65801223.8 	
933 	684138.2 	65117654.9 	65801793.1 	
934 	682604.1 	65115576.1 	65798180.1 	
935 	681470.3 	65114237.9 	65795708.2 	
936 	680504.6 	65113152.3 	65793656.9 	
937 	679635.4 	65112185.8 	65791821.2 	
938 	678866.8 	65111312.4 	65790179.2 	
939 	678222.8 	65110555.0 	65788777.8 	
940 	677751.3 	65109937.9 	65787689.2 	
941 	677508.1 	65109525.8 	65787033.9 	
942 	677477.4 	65109321.4 	65786798.8 	
943 	677118.8 	65109173.0 	65786291.7 	
944 	676386.0 	65107905.8 	65784291.8 	
945 	675713.3 	65106931.8 	65782645.1 	
946 	674685.0 	65105253.8 	65779938.8 	
947 	674045.8 	65103709.3 	65777755.1 	
948 	673828.0 	65103022.1 	65776850.1 	
949 	673494.8 	65102271.3 	65775766.1 	
950 	675175.3 	65102013.9 	65777189.2 	
951 	671447.2 	65112310.2 	65783757.4 	
952 	669709.2 	65113874.5 	65783583.7 	
953 	668438.1 	65111481.5 	65779919.6 	
954 	667657.5 	65110426.3 	65778083.8 	
955 	667093.4 	65109724.9 	65776818.3 	
956 	666640.7 	65109187.4 	65775828.1 	
957 	666219.8 	65108716.7 	65774936.5 	
958 	665797.8 	65108241.7 	65774039.5 	
959 	665402.2 	65107774.5 	65773176.7 	
960 	664974.1 	65107335.1 	65772309.2 	
961 	664359.4 	65106750.8 	65771110.2 	
962 	663698.4 	65105993.8 	65769692.2 	
963 	663173.8 	65105328.3 	65768502.1 	
964 	662890.4 	65104862.8 	65767753.2 	
965 	662671.1 	65104693.4 	65767364.5 	
966 	661754.8 	65103971.2 	65765726.0 	
967 	660886.8 	65102888.0 	65763774.8 	
968 	660192.7 	65102069.8 	65762262.5 	
969 	659618.3 	65101397.2 	65761015.6 	
970 	659146.6 	65100839.7 	65759986.3 	
971 	658715.6 	65100372.1 	65759087.7 	
972 	658193.9 	65099873.0 	65758066.9 	
973 	657623.9 	65099258.9 	65756882.8 	
974 	657113.2 	65098671.0 	65755784.2 	
975 	656686.3 	65098166.8 	65754853.1 	
976 	656349.4 	65097751.6 	65754101.0 	
977 	656116.3 	65097433.9 	65753550.2 	
978 	656003.8 	65097230.5 	65753234.4 	
979 	656005.4 	65097150.3 	65753155.7 	
980 	656080.4 	65097159.8 	65753240.2 	
981 	655935.0 	65097195.0 	65753130.1 	
982 	655174.0 	65096513.6 	65751687.5 	
983 	654477.6 	65095582.1 	65750059.6 	
984 	654008.0 	65094943.2 	65748951.2 	
985 	653772.0 	65094535.6 	65748307.6 	
986 	653954.3 	65094407.8 	65748362.1 	
987 	655122.4 	65094932.8 	65750055.2 	
988 	654540.6 	65096184.9 	65750725.5 	
989 	653884.7 	65093126.2 	65747011.0 	
990 	656068.9 	65092392.9 	65748461.8 	
991 	650906.6 	65116822.7 	65767729.4 	
992 	650466.8 	65116253.5 	65766720.3 	
993 	650068.0 	65115821.4 	65765889.3 	
994 	649670.9 	65115377.6 	65765048.5 	
995 	649360.2 	65114967.1 	65764327.2 	
996 	649288.6 	65114704.6 	65763993.2 	
997 	649702.7 	65114795.3 	65764498.0 	
998 	649315.3 	65115247.7 	65764563.0 	
999 	649059.5 	65113821.6 	65762881.1 	
1000 	648685.1 	65113996.4 	65762681.5 	
1001 	647784.4 	65111895.8 	65759680.2 	
1002 	647636.6 	65110883.2 	65758519.9 	
1003 	647316.5 	65111374.6 	65758691.1 	
1004 	646261.0 	65109210.2 	65755471.2 	
1005 	645842.4 	65108486.7 	65754329.1 	
1006 	645639.4 	65108035.8 	65753675.2 	
1007 	648682.3 	65107905.7 	65756587.9 	
1008 	642414.2 	65153741.4 	65796155.6 	
1009 	641421.1 	65152612.8 	65794033.9 	
1010 	640565.2 	65151646.7 	65792211.9 	
1011 	639802.6 	65150806.1 	65790608.8 	
1012 	639096.6 	65150039.1 	65789135.6 	
1013 	638434.5 	65149320.6 	65787755.1 	
1014 	637817.7 	65148647.0 	65786464.7 	
1015 	637246.8 	65148021.3 	65785268.1 	
1016 	636709.4 	65147437.7 	65784147.1 	
1017 	636192.2 	65146876.6 	65783068.8 	
1018 	635714.5 	65146336.2 	65782050.7 	
1019 	635337.1 	65145855.8 	65781192.9 	
1020 	635177.0 	65145515.2 	65780692.2 	
1021 	635119.0 	65145429.7 	65780548.8 	
1022 	634402.6 	65144755.5 	65779158.1 	
1023 	633591.5 	65143317.9 	65776909.4 	
1024 	633001.2 	65142375.8 	65775377.1 	
1025 	632528.2 	65141741.9 	65774270.1 	
1026 	631966.3 	65141110.7 	65773077.0 	
1027 	631594.3 	65140425.3 	65772019.6 	
1028 	632912.9 	65140207.3 	65773120.2 	
1029 	629507.8 	65148276.5 	65777784.3 	
1030 	628749.7 	65147201.6 	65775951.3 	
1031 	628215.2 	65146568.0 	65774783.2 	
1032 	627732.7 	65146045.3 	65773777.9 	
1033 	627282.8 	65145540.6 	65772823.4 	
1034 	626929.0 	65145095.8 	65772024.8 	
1035 	626788.6 	65144783.6 	65771572.3 	
1036 	627702.5 	65144814.1 	65772516.6 	
1037 	625994.0 	65148484.2 	65774478.2 	
1038 	625072.7 	65146797.9 	65771870.5 	
1039 	624559.2 	65146120.2 	65770679.4 	
1040 	624176.0 	65145657.8 	65769833.8 	
1041 	623830.1 	65145272.0 	65769102.0 	
1042 	623437.6 	65144878.8 	65768316.4 	
1043 	622931.5 	65144390.3 	65767321.8 	
1044 	622326.2 	65143774.2 	65766100.3 	
1045 	621700.3 	65143097.3 	65764797.6 	
1046 	621117.2 	65142444.8 	65763562.0 	
1047 	620600.7 	65141858.5 	65762459.2 	
1048 	620151.6 	65141345.5 	65761497.0 	
1049 	619761.3 	65140898.9 	65760660.2 	
1050 	619418.7 	65140507.0 	65759925.6 	
1051 	619110.6 	65140156.4 	65759267.1 	
1052 	618824.5 	65139833.1 	65758657.6 	
1053 	618551.0 	65139524.9 	65758075.9 	
1054 	618287.9 	65139225.6 	65757513.5 	
1055 	618039.5 	65138937.9 	65756977.4 	
1056 	617809.1 	65138668.4 	65756477.5 	
1057 	617579.1 	65138414.6 	65755993.7 	
1058 	617296.4 	65138137.5 	65755433.9 	
1059 	616947.5 	65137781.2 	65754728.7 	
1060 	616584.4 	65137383.3 	65753967.6 	
1061 	616202.1 	65136987.9 	65753190.0 	
1062 	615689.5 	65136521.6 	65752211.2 	
1063 	615068.7 	65135890.9 	65750959.5 	
1064 	614435.4 	65135218.4 	65749653.8 	
1065 	613835.1 	65134560.9 	65748396.0 	
1066 	613301.4 	65133959.6 	65747261.0 	
1067 	612846.5 	65133436.1 	65746282.5 	
1068 	612473.6 	65132995.3 	65745468.9 	
1069 	612182.1 	65132638.4 	65744820.5 	
1070 	611958.0 	65132359.4 	65744317.3 	
1071 	611762.2 	65132129.7 	65743891.9 	
1072 	611561.8 	65131899.0 	65743460.8 	
1073 	611414.3 	65131666.2 	65743080.5 	
1074 	611585.2 	65131558.6 	65743143.9 	
1075 	614773.0 	65132114.3 	65746887.3 	
1076 	609864.4 	65160032.3 	65769896.6 	
1077 	609481.2 	65159510.9 	65768992.2 	
1078 	609179.4 	65159164.8 	65768344.3 	
1079 	608826.2 	65158829.1 	65767655.3 	
1080 	608351.5 	65158373.9 	65766725.4 	
1081 	607838.0 	65157821.7 	65765659.7 	
1082 	607360.2 	65157286.6 	65764646.7 	
1083 	606933.2 	65156803.9 	65763737.0 	
1084 	606554.3 	65156373.3 	65762927.5 	
1085 	606218.4 	65155988.9 	65762207.3 	
1086 	605920.5 	65155644.9 	65761565.3 	
1087 	605653.8 	65155335.0 	65760988.8 	
1088 	605403.9 	65155049.4 	65760453.3 	
1089 	605127.0 	65154763.8 	65759890.8 	
1090 	604723.2 	65154404.8 	65759127.9 	
1091 	604171.1 	65153866.6 	65758037.7 	
1092 	603613.7 	65153247.1 	65756860.8 	
1093 	603134.7 	65152690.6 	65755825.3 	
1094 	602740.5 	65152226.9 	65754967.4 	
1095 	602419.2 	65151845.5 	65754264.7 	
1096 	602158.3 	65151531.9 	65753690.2 	
1097 	601945.2 	65151272.9 	65753218.1 	
1098 	601758.8 	65151051.8 	65752810.5 	
1099 	601558.4 	65150835.8 	65752394.2 	
1100 	601302.5 	65150572.6 	65751875.1 	
1101 	601000.6 	65150240.8 	65751241.4 	
1102 	600699.0 	65149884.7 	65750583.7 	
1103 	600418.3 	65149543.8 	65749962.0 	
1104 	600141.4 	65149211.5 	65749352.9 	
1105 	599843.1 	65148855.6 	65748698.7 	
1106 	599522.4 	65148465.0 	65747987.5 	
1107 	599199.8 	65148065.5 	65747265.3 	
1108 	598893.6 	65147685.6 	65746579.2 	
1109 	598614.2 	65147338.9 	65745953.0 	
1110 	598367.5 	65147030.8 	65745398.3 	
1111 	598155.0 	65146763.3 	65744918.3 	
1112 	597971.3 	65146532.6 	65744503.9 	
1113 	597805.8 	65146327.6 	65744133.4 	
1114 	597651.7 	65146136.5 	65743788.2 	
1115 	597513.4 	65145957.2 	65743470.6 	
1116 	597397.2 	65145798.1 	65743195.3 	
1117 	597297.4 	65145660.4 	65742957.8 	
1118 	597211.5 	65145533.9 	65742745.5 	
1119 	597163.1 	65145429.1 	65742592.2 	
1120 	597173.5 	65145375.0 	65742548.6 	
1121 	597193.1 	65145372.8 	65742565.9 	
1122 	597016.4 	65145287.6 	65742304.0 	
1123 	596660.9 	65144917.5 	65741578.3 	
1124 	596390.6 	65144507.5 	65740898.1 	
1125 	596376.6 	65144287.9 	65740664.4 	
