## Las primeras 200 lineas corresponden a la esfera 1 
##las siguienets 250 lineas a la esfera 2
## Las primeras tres columnas corresponden a la posición en 'x', 'y' y 'z', dadas en kpc, las siguientes tres a las velocidades, dadas en km/s
-94.301 	-173.762 	94.931 	39.647 	-25.464 	1.930 	
202.165 	-162.697 	57.529 	36.046 	26.139 	-40.410 	
138.065 	-229.215 	108.477 	-0.663 	-16.531 	16.956 	
98.662 	-23.377 	-64.907 	-26.662 	30.453 	-36.352 	
-298.615 	201.943 	85.186 	-60.720 	23.302 	9.261 	
175.670 	-112.619 	-20.150 	-12.666 	-59.435 	37.565 	
-32.707 	-30.060 	16.175 	-7.109 	49.127 	-1.632 	
76.317 	-57.352 	62.713 	33.238 	-16.127 	-4.871 	
73.496 	-12.949 	62.601 	-30.469 	-29.793 	-59.323 	
19.942 	-122.158 	-1.675 	5.143 	39.204 	-15.935 	
-266.893 	-258.819 	-161.001 	-33.064 	1.241 	-26.925 	
-156.066 	-928.960 	-929.799 	-27.203 	-102.343 	-102.647 	
140.970 	-62.274 	-3.991 	35.094 	-74.410 	-9.159 	
199.930 	99.397 	-110.705 	29.937 	-8.981 	-0.972 	
198.498 	-36.805 	-3.853 	15.050 	-25.474 	-55.936 	
668.844 	-321.097 	-364.236 	110.679 	-50.583 	-36.495 	
156.221 	-38.388 	-45.258 	7.562 	32.178 	-6.563 	
73.559 	-62.451 	9.951 	6.427 	26.658 	-33.244 	
104.859 	-39.121 	-91.867 	71.283 	-66.011 	24.784 	
129.969 	12.368 	-92.688 	42.014 	39.606 	25.347 	
119.956 	-140.323 	47.184 	10.148 	-60.505 	25.615 	
293.589 	-60.838 	16.183 	68.221 	26.838 	-23.489 	
-3.499 	-20.859 	-14.834 	9.836 	-19.003 	28.216 	
71.551 	-118.971 	287.153 	23.606 	-33.372 	12.104 	
82.617 	83.753 	15.616 	66.533 	-4.643 	-20.698 	
146.342 	-3.647 	-30.495 	-40.368 	-48.113 	12.895 	
192.578 	-44.157 	55.660 	55.395 	-27.004 	10.830 	
148.419 	-109.383 	10.905 	10.279 	54.356 	23.346 	
129.878 	-35.787 	64.532 	42.468 	-3.310 	-5.243 	
74.636 	29.385 	-86.980 	-2.554 	-3.475 	27.729 	
92.364 	-62.446 	-6.478 	73.511 	-41.350 	-0.463 	
94.480 	-53.088 	33.351 	59.666 	61.060 	-40.031 	
131.911 	-39.004 	-71.101 	13.323 	9.408 	-83.204 	
11.663 	-17.533 	-163.289 	-5.206 	1.697 	-10.364 	
33.639 	-0.508 	-39.111 	97.907 	32.889 	13.517 	
-37.313 	-37.741 	-166.863 	43.954 	5.717 	-7.561 	
86.532 	7.208 	-29.496 	35.200 	-22.454 	6.513 	
118.589 	-115.511 	46.824 	20.825 	-19.869 	-40.598 	
9.142 	-44.025 	-9.774 	40.107 	28.682 	74.740 	
154.447 	-3.513 	-52.132 	2.590 	-31.257 	16.567 	
65.475 	-213.000 	129.547 	-1.300 	21.185 	11.961 	
-4.688 	-7.081 	69.321 	49.544 	-23.454 	57.735 	
-100.847 	-272.358 	-232.915 	-20.379 	-22.951 	-29.413 	
148.964 	-59.040 	-4.172 	-33.742 	28.570 	-13.006 	
75.436 	-7.350 	-79.559 	2.614 	-77.379 	-21.315 	
88.486 	-79.049 	-4.643 	4.280 	-50.522 	20.153 	
567.996 	805.250 	-887.575 	105.920 	140.509 	-142.149 	
52.834 	-79.522 	-5.024 	-8.473 	39.005 	-29.783 	
134.200 	-65.350 	-65.423 	50.928 	24.229 	-57.352 	
-269.015 	-167.176 	-43.364 	-40.176 	-33.321 	-3.269 	
79.603 	-18.235 	86.236 	19.120 	47.699 	3.709 	
339.674 	-1193.369 	-1326.199 	44.956 	-168.845 	-174.968 	
20.929 	8.462 	-19.787 	6.395 	-22.396 	-29.642 	
129.750 	-70.043 	-50.475 	17.732 	-7.404 	-32.548 	
115.398 	-13.852 	-5.485 	-10.739 	-52.023 	42.445 	
34.129 	-105.938 	49.910 	0.147 	39.718 	-4.031 	
80.935 	-24.252 	35.767 	46.731 	-6.017 	-23.270 	
123.074 	-87.321 	24.149 	64.996 	-16.254 	30.719 	
264.480 	77.973 	-65.189 	41.905 	-2.377 	-2.304 	
125.658 	-49.405 	-25.635 	120.998 	-12.151 	6.860 	
48.006 	-26.909 	71.149 	11.197 	-16.792 	-15.070 	
121.896 	-74.512 	-64.642 	-14.907 	7.177 	36.941 	
519.799 	-174.014 	-427.182 	245.388 	-110.651 	-167.895 	
86.265 	-7.747 	-35.904 	-18.763 	57.361 	49.592 	
56.753 	-38.516 	57.531 	18.962 	-6.266 	11.343 	
7.866 	4.414 	80.182 	21.205 	19.700 	-39.943 	
110.895 	-310.504 	605.600 	22.137 	-61.451 	119.203 	
89.562 	-13.648 	-49.855 	97.609 	-43.685 	-9.246 	
135.709 	-326.387 	335.794 	22.519 	-28.938 	26.619 	
31.464 	29.574 	-37.611 	3.254 	-10.360 	50.149 	
-92.398 	-89.087 	-36.253 	46.156 	-24.737 	4.847 	
231.408 	79.964 	-25.771 	53.370 	5.570 	-34.513 	
132.077 	-37.976 	-42.063 	36.236 	73.357 	-9.184 	
79.259 	-6.540 	-54.163 	12.720 	-39.690 	58.004 	
-174.035 	440.756 	75.084 	-12.303 	93.636 	7.606 	
74.383 	-150.416 	-40.450 	4.981 	-16.496 	-24.466 	
52.660 	-61.877 	-1.930 	9.079 	-38.787 	-34.101 	
